24,0.542,0.042,0.333,0.042,0.042,0.0,0.417,0.19,0.747;1,0,0
39,0.333,0.179,0.026,0.256,0.128,0.077,0.462,0.121,0.627;0,0,1
37,0.946,0.027,0.027,0.0,0.0,0.0,0.054,0.946,0.054;0,1,0
34,0.559,0.118,0.029,0.235,0.059,0.0,0.382,0.321,0.606;0,0,1
54,0.259,0.13,0.13,0.463,0.019,0.0,0.722,0.055,0.922;1,0,0
52,0.327,0.077,0.269,0.212,0.077,0.038,0.558,0.103,0.754;0,0,1
51,0.373,0.059,0.216,0.255,0.078,0.02,0.529,0.077,0.787;1,0,0
28,0.179,0.143,0.036,0.536,0.071,0.036,0.714,0.026,0.849;1,0,0
30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0;1,0,0
23,0.783,0.0,0.043,0.087,0.087,0.0,0.13,0.407,0.415;0,0,1
34,0.471,0.0,0.147,0.353,0.029,0.0,0.5,0.238,0.726;0,0,1
54,0.13,0.0,0.056,0.778,0.019,0.019,0.833,0.015,0.944;1,0,0
37,0.0,0.892,0.054,0.027,0.027,0.0,0.973,0.0,0.973;1,0,0
65,0.523,0.015,0.0,0.308,0.046,0.108,0.323,0.523,0.323;0,0,1
36,0.25,0.0,0.028,0.389,0.139,0.194,0.417,0.068,0.532;0,0,1
59,0.356,0.0,0.203,0.254,0.186,0.0,0.458,0.072,0.672;0,0,1
24,0.542,0.208,0.042,0.167,0.042,0.0,0.417,0.243,0.699;1,0,0
35,0.686,0.086,0.029,0.086,0.086,0.029,0.2,0.62,0.262;0,0,1
26,0.846,0.038,0.038,0.077,0.0,0.0,0.154,0.842,0.158;0,0,1
31,0.806,0.0,0.0,0.065,0.129,0.0,0.065,0.701,0.148;0,0,1
34,0.912,0.0,0.0,0.059,0.029,0.0,0.059,0.882,0.088;0,0,1
38,0.974,0.0,0.0,0.0,0.0,0.026,0.0,0.974,0.0;0,1,0
52,0.365,0.019,0.019,0.538,0.038,0.019,0.577,0.092,0.831;1,0,0
36,0.111,0.028,0.0,0.861,0.0,0.0,0.889,0.016,0.984;1,0,0
33,0.152,0.03,0.03,0.091,0.424,0.273,0.152,0.078,0.174;0,0,1
36,0.75,0.0,0.0,0.111,0.111,0.028,0.111,0.65,0.197;0,0,1
29,0.69,0.0,0.103,0.103,0.103,0.0,0.207,0.51,0.366;0,0,1
53,0.604,0.038,0.151,0.189,0.019,0.0,0.377,0.242,0.728;1,0,0
29,0.724,0.069,0.034,0.069,0.034,0.069,0.172,0.431,0.409;0,0,1
34,0.912,0.0,0.0,0.029,0.059,0.0,0.029,0.891,0.05;0,0,1
60,0.683,0.017,0.183,0.083,0.033,0.0,0.283,0.314,0.631;0,0,1
32,0.906,0.0,0.031,0.031,0.0,0.031,0.062,0.906,0.062;0,1,0
59,0.627,0.017,0.085,0.254,0.017,0.0,0.356,0.239,0.733;1,0,0
28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
25,0.84,0.0,0.0,0.04,0.12,0.0,0.04,0.701,0.133;0,0,1
37,0.162,0.081,0.541,0.162,0.054,0.0,0.784,0.112,0.833;1,0,0
60,0.867,0.0,0.017,0.033,0.083,0.0,0.05,0.733,0.157;0,0,1
53,0.698,0.0,0.0,0.113,0.189,0.0,0.113,0.698,0.113;0,0,1
42,0.881,0.0,0.048,0.071,0.0,0.0,0.119,0.791,0.209;0,0,1
31,0.903,0.0,0.0,0.032,0.0,0.065,0.032,0.878,0.056;0,1,0
51,0.412,0.0,0.0,0.314,0.196,0.078,0.314,0.36,0.36;0,0,1
24,0.25,0.125,0.125,0.292,0.208,0.0,0.542,0.201,0.587;0,0,1
61,0.738,0.033,0.033,0.164,0.033,0.0,0.23,0.618,0.346;0,0,1
34,0.559,0.0,0.029,0.412,0.0,0.0,0.441,0.207,0.793;1,0,0
52,0.288,0.038,0.154,0.442,0.077,0.0,0.635,0.104,0.806;0,0,1
37,0.784,0.0,0.054,0.162,0.0,0.0,0.216,0.662,0.338;0,0,1
49,0.878,0.0,0.041,0.041,0.041,0.0,0.082,0.84,0.118;0,0,1
58,0.069,0.052,0.0,0.086,0.052,0.741,0.138,0.046,0.146;0,0,1
49,0.571,0.02,0.265,0.122,0.02,0.0,0.408,0.133,0.831;1,0,0
37,0.622,0.0,0.0,0.027,0.054,0.297,0.027,0.589,0.046;0,0,1
33,0.091,0.0,0.121,0.758,0.03,0.0,0.879,0.025,0.943;1,0,0
30,0.4,0.5,0.0,0.1,0.0,0.0,0.6,0.26,0.74;0,0,1
27,0.556,0.074,0.222,0.148,0.0,0.0,0.444,0.201,0.799;1,0,0
37,0.757,0.054,0.0,0.081,0.108,0.0,0.135,0.757,0.135;0,0,1
55,0.236,0.018,0.164,0.473,0.091,0.018,0.655,0.103,0.776;0,0,1
45,0.778,0.0,0.067,0.089,0.067,0.0,0.156,0.37,0.489;0,0,1
32,0.094,0.031,0.0,0.875,0.0,0.0,0.906,0.044,0.956;1,0,0
44,0.659,0.023,0.045,0.227,0.045,0.0,0.295,0.308,0.62;1,0,0
40,0.575,0.0,0.0,0.15,0.15,0.125,0.15,0.237,0.313;0,0,1
30,0.733,0.033,0.067,0.133,0.033,0.0,0.233,0.365,0.577;0,0,1
58,0.776,0.0,0.0,0.138,0.086,0.0,0.138,0.606,0.288;0,0,1
49,0.714,0.02,0.0,0.082,0.143,0.041,0.102,0.71,0.106;0,0,1
66,0.773,0.0,0.015,0.182,0.03,0.0,0.197,0.448,0.502;0,0,1
25,0.76,0.0,0.0,0.0,0.2,0.04,0.0,0.76,0.0;0,0,1
27,0.37,0.0,0.0,0.296,0.185,0.148,0.296,0.147,0.429;0,0,1
20,0.85,0.0,0.0,0.0,0.15,0.0,0.0,0.85,0.0;0,1,0
30,0.633,0.0,0.0,0.133,0.2,0.033,0.133,0.503,0.229;0,0,1
22,0.227,0.0,0.0,0.318,0.409,0.045,0.318,0.17,0.36;0,0,1
31,0.839,0.032,0.0,0.032,0.065,0.032,0.065,0.824,0.079;0,1,0
27,0.111,0.0,0.704,0.148,0.0,0.037,0.852,0.111,0.852;1,0,0
30,0.767,0.067,0.0,0.1,0.067,0.0,0.167,0.542,0.368;0,0,1
29,0.897,0.034,0.0,0.034,0.0,0.034,0.069,0.768,0.189;0,0,1
58,0.759,0.017,0.017,0.155,0.052,0.0,0.19,0.59,0.349;0,0,1
31,0.032,0.0,0.742,0.129,0.032,0.065,0.871,0.0090,0.892;1,0,0
51,0.471,0.0,0.098,0.314,0.118,0.0,0.412,0.284,0.579;0,0,1
58,0.759,0.017,0.0,0.052,0.172,0.0,0.069,0.757,0.07;0,0,1
18,0.278,0.0,0.389,0.222,0.111,0.0,0.611,0.241,0.647;0,0,1
53,0.604,0.038,0.0,0.226,0.113,0.019,0.264,0.547,0.318;0,0,1
27,0.667,0.037,0.074,0.148,0.074,0.0,0.259,0.341,0.545;0,0,1
32,0.375,0.094,0.062,0.469,0.0,0.0,0.625,0.093,0.907;1,0,0
27,0.667,0.037,0.074,0.222,0.0,0.0,0.333,0.604,0.396;0,0,1
36,0.111,0.611,0.0,0.278,0.0,0.0,0.889,0.026,0.974;1,0,0
47,0.532,0.0,0.064,0.319,0.085,0.0,0.383,0.532,0.383;0,0,1
28,0.036,0.071,0.75,0.071,0.071,0.0,0.893,0.021,0.907;1,0,0
29,0.586,0.034,0.034,0.345,0.0,0.0,0.414,0.475,0.525;0,0,1
31,0.613,0.065,0.065,0.258,0.0,0.0,0.387,0.199,0.801;1,0,0
20,0.45,0.2,0.0,0.35,0.0,0.0,0.55,0.18,0.82;0,0,1
24,0.875,0.0,0.0,0.042,0.083,0.0,0.042,0.808,0.1;0,1,0
65,0.862,0.015,0.015,0.031,0.062,0.015,0.062,0.621,0.24;0,0,1
32,0.781,0.0,0.031,0.062,0.125,0.0,0.094,0.781,0.094;0,0,1
32,0.188,0.5,0.031,0.219,0.062,0.0,0.75,0.035,0.893;1,0,0
30,0.3,0.067,0.0,0.533,0.067,0.033,0.6,0.09,0.788;1,0,0
19,0.053,0.895,0.0,0.053,0.0,0.0,0.947,0.017,0.983;1,0,0
70,0.5,0.114,0.014,0.257,0.114,0.0,0.386,0.243,0.609;0,0,1
64,0.703,0.016,0.031,0.125,0.109,0.016,0.172,0.384,0.412;0,0,1
39,0.231,0.0,0.385,0.308,0.051,0.026,0.692,0.139,0.781;1,0,0
25,0.44,0.2,0.16,0.2,0.0,0.0,0.56,0.15,0.85;1,0,0
38,0.421,0.289,0.0,0.158,0.105,0.026,0.447,0.188,0.648;0,0,1
31,0.29,0.032,0.032,0.645,0.0,0.0,0.71,0.05,0.95;1,0,0
55,0.727,0.036,0.0,0.127,0.109,0.0,0.164,0.269,0.486;0,0,1
31,0.645,0.0,0.161,0.129,0.065,0.0,0.29,0.203,0.674;0,0,1
29,0.931,0.0,0.0,0.069,0.0,0.0,0.069,0.8,0.2;0,0,1
53,0.83,0.019,0.019,0.038,0.075,0.019,0.075,0.635,0.226;0,0,1
57,0.684,0.018,0.0,0.123,0.175,0.0,0.14,0.667,0.157;0,0,1
62,0.839,0.0,0.032,0.065,0.048,0.016,0.097,0.799,0.136;0,0,1
51,0.412,0.02,0.471,0.078,0.02,0.0,0.569,0.298,0.682;0,0,1
52,0.442,0.019,0.308,0.192,0.0,0.038,0.519,0.332,0.627;1,0,0
58,0.448,0.034,0.069,0.397,0.052,0.0,0.5,0.112,0.812;1,0,0
29,0.759,0.069,0.0,0.138,0.034,0.0,0.207,0.477,0.472;0,0,1
33,0.455,0.091,0.03,0.424,0.0,0.0,0.545,0.455,0.545;0,0,1
40,0.975,0.025,0.0,0.0,0.0,0.0,0.025,0.954,0.046;0,1,0
28,0.0,0.964,0.036,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
27,0.889,0.0,0.0,0.0,0.111,0.0,0.0,0.889,0.0;0,1,0
30,0.8,0.0,0.033,0.067,0.1,0.0,0.1,0.8,0.1;0,0,1
36,0.889,0.0,0.0,0.056,0.056,0.0,0.056,0.863,0.081;0,0,1
33,0.727,0.121,0.0,0.091,0.061,0.0,0.212,0.657,0.281;0,0,1
29,0.69,0.034,0.0,0.034,0.103,0.138,0.069,0.442,0.179;0,0,1
61,0.754,0.016,0.033,0.131,0.049,0.016,0.18,0.754,0.18;0,0,1
34,0.765,0.059,0.0,0.118,0.059,0.0,0.176,0.733,0.208;0,0,1
27,0.556,0.0,0.148,0.148,0.074,0.074,0.296,0.379,0.449;0,0,1
36,0.667,0.056,0.0,0.25,0.028,0.0,0.306,0.667,0.306;0,0,1
53,0.604,0.0,0.0,0.075,0.151,0.17,0.075,0.502,0.135;0,0,1
34,0.647,0.0,0.088,0.176,0.088,0.0,0.265,0.375,0.503;0,0,1
35,0.771,0.057,0.0,0.086,0.086,0.0,0.143,0.64,0.262;0,0,1
39,0.0,0.0,0.974,0.026,0.0,0.0,1.0,0.0,1.0;1,0,0
20,0.7,0.0,0.0,0.25,0.05,0.0,0.25,0.667,0.283;0,0,1
39,0.026,0.897,0.0,0.026,0.051,0.0,0.923,0.0080,0.94;1,0,0
77,0.857,0.013,0.0,0.091,0.039,0.0,0.104,0.566,0.362;0,0,1
51,0.569,0.02,0.02,0.353,0.039,0.0,0.392,0.569,0.392;0,0,1
33,0.515,0.03,0.03,0.364,0.03,0.03,0.424,0.322,0.607;1,0,0
33,0.364,0.0,0.03,0.576,0.03,0.0,0.606,0.083,0.877;1,0,0
20,0.8,0.05,0.05,0.05,0.0,0.05,0.15,0.582,0.35;0,0,1
21,0.524,0.0,0.0,0.19,0.238,0.048,0.19,0.46,0.245;0,0,1
48,0.667,0.0,0.083,0.125,0.125,0.0,0.208,0.537,0.324;0,0,1
27,0.963,0.0,0.0,0.037,0.0,0.0,0.037,0.919,0.081;0,1,0
58,0.207,0.0,0.0,0.776,0.017,0.0,0.776,0.038,0.942;1,0,0
32,0.438,0.031,0.219,0.281,0.031,0.0,0.531,0.194,0.767;0,0,1
35,0.057,0.057,0.8,0.057,0.029,0.0,0.914,0.047,0.924;1,0,0
32,0.156,0.0,0.0,0.844,0.0,0.0,0.844,0.027,0.973;1,0,0
50,0.74,0.02,0.0,0.16,0.08,0.0,0.18,0.46,0.42;0,0,1
57,0.842,0.018,0.053,0.053,0.035,0.0,0.123,0.691,0.267;0,0,1
38,0.816,0.0,0.026,0.105,0.053,0.0,0.132,0.761,0.185;0,0,1
39,0.744,0.026,0.026,0.077,0.128,0.0,0.128,0.338,0.391;0,0,1
27,0.815,0.074,0.037,0.037,0.037,0.0,0.148,0.665,0.292;0,1,0
55,0.345,0.0,0.255,0.273,0.091,0.036,0.527,0.103,0.734;0,0,1
62,0.548,0.113,0.081,0.194,0.048,0.016,0.387,0.209,0.695;0,0,1
30,0.533,0.0,0.3,0.033,0.1,0.033,0.333,0.184,0.61;0,0,1
18,0.5,0.0,0.056,0.444,0.0,0.0,0.5,0.41,0.59;0,0,1
26,0.808,0.0,0.077,0.077,0.038,0.0,0.154,0.424,0.497;0,0,1
38,0.895,0.026,0.0,0.0,0.079,0.0,0.026,0.807,0.094;0,0,1
65,0.0,0.0,0.877,0.0,0.0,0.123,0.877,0.0,0.877;1,0,0
58,0.828,0.0,0.017,0.121,0.034,0.0,0.138,0.574,0.373;0,0,1
65,0.846,0.0,0.0,0.062,0.092,0.0,0.062,0.846,0.062;0,1,0
35,0.857,0.029,0.0,0.057,0.057,0.0,0.086,0.652,0.263;0,0,1
27,0.667,0.037,0.0,0.0,0.185,0.111,0.037,0.605,0.072;0,0,1
33,0.636,0.0,0.121,0.152,0.091,0.0,0.273,0.616,0.293;0,0,1
29,0.793,0.069,0.0,0.034,0.103,0.0,0.103,0.58,0.272;0,0,1
39,0.872,0.0,0.026,0.077,0.026,0.0,0.103,0.872,0.103;0,1,0
23,0.739,0.043,0.043,0.174,0.0,0.0,0.261,0.286,0.714;1,0,0
33,0.152,0.0,0.0,0.788,0.061,0.0,0.788,0.082,0.855;0,0,1
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0;0,1,0
26,0.038,0.923,0.038,0.0,0.0,0.0,0.962,0.038,0.962;1,0,0
28,0.429,0.0,0.0,0.071,0.0,0.5,0.071,0.424,0.076;0,0,1
23,0.391,0.0,0.043,0.043,0.043,0.478,0.087,0.297,0.125;0,0,1
43,0.744,0.047,0.0,0.116,0.093,0.0,0.163,0.487,0.377;0,0,1
66,0.212,0.0,0.0,0.652,0.136,0.0,0.652,0.041,0.798;0,0,1
27,0.444,0.074,0.37,0.037,0.074,0.0,0.481,0.15,0.749;0,0,1
58,0.0,0.914,0.034,0.034,0.017,0.0,0.983,0.0,0.983;1,0,0
36,0.389,0.444,0.0,0.139,0.028,0.0,0.583,0.112,0.851;1,0,0
49,0.02,0.02,0.776,0.041,0.0,0.143,0.837,0.0040,0.851;1,0,0
31,0.581,0.032,0.065,0.323,0.0,0.0,0.419,0.374,0.626;1,0,0
22,0.909,0.0,0.0,0.0,0.091,0.0,0.0,0.909,0.0;0,1,0
60,0.867,0.0,0.0,0.1,0.033,0.0,0.1,0.867,0.1;0,1,0
29,0.345,0.103,0.103,0.276,0.069,0.103,0.483,0.141,0.651;0,0,1
24,0.542,0.0,0.167,0.125,0.167,0.0,0.292,0.246,0.517;0,0,1
24,0.833,0.0,0.0,0.0,0.042,0.125,0.0,0.833,0.0;0,1,0
31,0.419,0.065,0.161,0.323,0.032,0.0,0.548,0.112,0.843;0,0,1
28,0.679,0.0,0.071,0.036,0.214,0.0,0.107,0.324,0.281;0,0,1
34,0.765,0.0,0.029,0.206,0.0,0.0,0.235,0.358,0.642;1,0,0
36,0.278,0.111,0.0,0.444,0.139,0.028,0.556,0.222,0.608;0,0,1
26,0.808,0.0,0.038,0.154,0.0,0.0,0.192,0.737,0.263;0,0,1
21,0.905,0.048,0.0,0.048,0.0,0.0,0.095,0.891,0.109;0,1,0
29,0.138,0.034,0.759,0.069,0.0,0.0,0.862,0.03,0.97;1,0,0
25,0.28,0.08,0.12,0.48,0.04,0.0,0.68,0.037,0.911;1,0,0
49,0.408,0.0,0.122,0.163,0.245,0.061,0.286,0.314,0.361;0,0,1
67,0.597,0.015,0.104,0.209,0.045,0.03,0.328,0.164,0.7;0,0,1
29,0.31,0.0,0.483,0.069,0.103,0.034,0.552,0.055,0.764;0,0,1
29,0.414,0.034,0.034,0.517,0.0,0.0,0.586,0.14,0.86;1,0,0
31,0.839,0.0,0.0,0.097,0.065,0.0,0.097,0.628,0.277;0,0,1
24,0.208,0.0,0.0,0.5,0.042,0.25,0.5,0.054,0.608;0,0,1
29,0.586,0.0,0.0,0.31,0.103,0.0,0.31,0.208,0.622;0,0,1
24,0.833,0.0,0.042,0.0,0.125,0.0,0.042,0.691,0.136;0,0,1
53,0.038,0.66,0.151,0.151,0.0,0.0,0.962,0.018,0.982;1,0,0
53,0.642,0.0,0.0,0.321,0.038,0.0,0.321,0.571,0.39;0,0,1
52,0.462,0.058,0.0,0.327,0.154,0.0,0.385,0.163,0.622;0,0,1
30,0.767,0.033,0.0,0.2,0.0,0.0,0.233,0.534,0.466;0,0,1
43,0.488,0.047,0.0,0.023,0.372,0.07,0.07,0.444,0.098;0,0,1
32,0.562,0.0,0.312,0.125,0.0,0.0,0.438,0.226,0.774;1,0,0
41,0.829,0.0,0.0,0.024,0.098,0.049,0.024,0.825,0.028;0,1,0
38,0.5,0.026,0.053,0.368,0.026,0.026,0.447,0.486,0.461;0,0,1
34,0.882,0.0,0.0,0.059,0.059,0.0,0.059,0.873,0.068;0,1,0
24,0.875,0.0,0.0,0.042,0.083,0.0,0.042,0.862,0.054;0,1,0
27,0.333,0.259,0.037,0.37,0.0,0.0,0.667,0.333,0.667;0,0,1
33,0.0,0.0,0.848,0.0,0.0,0.152,0.848,0.0,0.848;1,0,0
36,0.611,0.0,0.056,0.139,0.194,0.0,0.194,0.224,0.431;0,0,1
62,0.694,0.032,0.032,0.177,0.065,0.0,0.242,0.534,0.393;0,0,1
27,0.741,0.0,0.111,0.074,0.074,0.0,0.185,0.251,0.572;0,0,1
27,0.111,0.0,0.667,0.185,0.037,0.0,0.852,0.065,0.897;1,0,0
33,0.697,0.03,0.0,0.182,0.091,0.0,0.212,0.313,0.523;0,0,1
29,0.172,0.0,0.0,0.759,0.069,0.0,0.759,0.029,0.892;1,0,0
40,0.475,0.05,0.075,0.375,0.025,0.0,0.5,0.215,0.753;0,0,1
43,0.907,0.047,0.0,0.047,0.0,0.0,0.093,0.668,0.332;0,0,1
51,0.608,0.02,0.02,0.176,0.176,0.0,0.216,0.382,0.389;0,0,1
41,0.098,0.22,0.024,0.634,0.0,0.024,0.878,0.017,0.957;1,0,0
56,0.661,0.107,0.018,0.143,0.071,0.0,0.268,0.492,0.426;0,0,1
53,0.038,0.038,0.0,0.019,0.019,0.887,0.057,0.038,0.057;0,0,1
26,0.0,0.0,0.038,0.962,0.0,0.0,1.0,0.0,1.0;1,0,0
63,0.556,0.016,0.063,0.111,0.254,0.0,0.19,0.323,0.34;0,0,1
39,0.821,0.0,0.0,0.077,0.103,0.0,0.077,0.527,0.276;0,0,1
33,0.818,0.0,0.0,0.061,0.121,0.0,0.061,0.764,0.108;0,0,1
29,0.276,0.034,0.0,0.207,0.414,0.069,0.241,0.154,0.306;0,0,1
34,0.559,0.176,0.0,0.206,0.059,0.0,0.382,0.107,0.784;1,0,0
36,0.389,0.028,0.083,0.417,0.083,0.0,0.528,0.06,0.818;1,0,0
38,0.026,0.0,0.921,0.053,0.0,0.0,0.974,0.016,0.984;1,0,0
46,0.913,0.0,0.0,0.043,0.022,0.022,0.043,0.908,0.048;0,1,0
65,0.077,0.046,0.677,0.169,0.031,0.0,0.892,0.077,0.892;1,0,0
35,0.343,0.371,0.029,0.257,0.0,0.0,0.657,0.147,0.853;0,0,1
24,0.417,0.0,0.0,0.083,0.083,0.417,0.083,0.293,0.128;0,0,1
30,0.667,0.0,0.067,0.067,0.1,0.1,0.133,0.384,0.306;0,0,1
31,0.032,0.0,0.0,0.968,0.0,0.0,0.968,0.015,0.985;1,0,0
40,0.0,0.975,0.025,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
49,0.143,0.0,0.0,0.796,0.061,0.0,0.796,0.143,0.796;1,0,0
45,0.578,0.178,0.0,0.156,0.089,0.0,0.333,0.193,0.66;0,0,1
24,0.875,0.042,0.0,0.0,0.042,0.042,0.042,0.676,0.179;0,0,1
28,0.393,0.0,0.143,0.464,0.0,0.0,0.607,0.09,0.91;1,0,0
25,0.88,0.0,0.0,0.04,0.08,0.0,0.04,0.857,0.062;0,1,0
29,0.0,0.0,0.034,0.0,0.966,0.0,0.034,0.0,0.034;0,0,1
58,0.034,0.81,0.034,0.121,0.0,0.0,0.966,0.023,0.977;1,0,0
26,0.731,0.115,0.077,0.077,0.0,0.0,0.269,0.588,0.412;0,0,1
37,0.027,0.027,0.946,0.0,0.0,0.0,0.973,0.024,0.976;1,0,0
28,0.857,0.0,0.0,0.071,0.071,0.0,0.071,0.81,0.116;0,0,1
65,0.185,0.031,0.308,0.415,0.062,0.0,0.754,0.043,0.887;1,0,0
46,0.587,0.087,0.065,0.217,0.043,0.0,0.37,0.209,0.721;1,0,0
39,0.026,0.0,0.0,0.974,0.0,0.0,0.974,0.012,0.988;1,0,0
21,0.667,0.0,0.0,0.286,0.048,0.0,0.286,0.202,0.702;0,0,1
58,0.448,0.069,0.086,0.31,0.052,0.034,0.466,0.122,0.753;1,0,0
24,0.375,0.042,0.292,0.208,0.083,0.0,0.542,0.117,0.775;0,0,1
34,0.676,0.118,0.0,0.118,0.088,0.0,0.235,0.486,0.407;0,0,1
22,0.909,0.0,0.0,0.091,0.0,0.0,0.091,0.872,0.128;0,0,1
23,0.609,0.0,0.0,0.13,0.217,0.043,0.13,0.535,0.19;0,0,1
52,0.077,0.0,0.038,0.75,0.135,0.0,0.788,0.016,0.842;1,0,0
58,0.276,0.0,0.017,0.69,0.017,0.0,0.707,0.194,0.788;1,0,0
65,0.462,0.0,0.015,0.508,0.015,0.0,0.523,0.462,0.523;0,0,1
27,0.889,0.0,0.0,0.074,0.037,0.0,0.074,0.67,0.269;0,0,1
47,0.851,0.0,0.0,0.021,0.128,0.0,0.021,0.775,0.071;0,0,1
81,0.185,0.0,0.0,0.79,0.025,0.0,0.79,0.031,0.94;1,0,0
34,0.059,0.0,0.0,0.941,0.0,0.0,0.941,0.015,0.985;1,0,0
34,0.588,0.029,0.029,0.235,0.088,0.029,0.294,0.185,0.611;0,0,1
27,0.037,0.037,0.037,0.889,0.0,0.0,0.963,0.033,0.967;1,0,0
28,0.857,0.0,0.0,0.036,0.107,0.0,0.036,0.803,0.081;0,0,1
23,0.696,0.0,0.0,0.043,0.043,0.217,0.043,0.68,0.057;0,0,1
54,0.722,0.019,0.037,0.204,0.019,0.0,0.259,0.722,0.259;0,0,1
22,0.818,0.045,0.0,0.0,0.136,0.0,0.045,0.812,0.051;0,1,0
53,0.283,0.509,0.019,0.113,0.057,0.019,0.642,0.042,0.86;1,0,0
32,0.281,0.0,0.625,0.062,0.031,0.0,0.688,0.177,0.79;1,0,0
34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
26,0.115,0.038,0.423,0.231,0.192,0.0,0.692,0.034,0.761;0,0,1
26,0.808,0.0,0.038,0.077,0.077,0.0,0.115,0.609,0.286;0,0,1
53,0.264,0.0,0.038,0.679,0.019,0.0,0.717,0.128,0.851;1,0,0
29,0.276,0.0,0.0,0.621,0.069,0.034,0.621,0.267,0.63;1,0,0
45,0.067,0.067,0.467,0.378,0.022,0.0,0.911,0.065,0.913;1,0,0
55,0.673,0.0,0.091,0.164,0.073,0.0,0.255,0.302,0.575;0,0,1
59,0.305,0.0,0.0,0.593,0.102,0.0,0.593,0.075,0.797;1,0,0
53,0.66,0.0,0.0,0.17,0.17,0.0,0.17,0.584,0.238;0,0,1
31,0.065,0.839,0.032,0.032,0.0,0.032,0.903,0.024,0.942;1,0,0
33,0.545,0.03,0.0,0.03,0.152,0.242,0.061,0.448,0.106;0,0,1
25,0.8,0.04,0.04,0.08,0.04,0.0,0.16,0.778,0.182;0,0,1
31,0.806,0.032,0.0,0.065,0.097,0.0,0.097,0.581,0.273;0,0,1
58,0.569,0.069,0.086,0.172,0.086,0.017,0.328,0.222,0.618;0,0,1
45,0.0,0.022,0.978,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
62,0.565,0.032,0.048,0.161,0.177,0.016,0.242,0.172,0.494;0,0,1
32,0.5,0.0,0.031,0.406,0.062,0.0,0.438,0.158,0.749;1,0,0
47,0.915,0.0,0.0,0.043,0.043,0.0,0.043,0.915,0.043;0,1,0
51,0.647,0.02,0.137,0.196,0.0,0.0,0.353,0.293,0.707;0,0,1
38,0.105,0.289,0.395,0.132,0.0,0.079,0.816,0.105,0.816;1,0,0
37,0.757,0.0,0.081,0.054,0.108,0.0,0.135,0.747,0.144;0,0,1
36,0.472,0.056,0.056,0.333,0.083,0.0,0.444,0.125,0.749;0,0,1
28,0.214,0.107,0.071,0.429,0.071,0.107,0.607,0.053,0.739;0,0,1
30,0.5,0.1,0.033,0.267,0.1,0.0,0.4,0.238,0.632;0,0,1
58,0.483,0.069,0.052,0.293,0.103,0.0,0.414,0.133,0.71;0,0,1
30,0.867,0.067,0.0,0.033,0.033,0.0,0.1,0.768,0.195;0,0,1
16,0.25,0.0,0.0,0.0,0.688,0.062,0.0,0.25,0.0;0,0,1
30,0.467,0.0,0.0,0.0,0.167,0.367,0.0,0.467,0.0;0,0,1
65,0.446,0.185,0.015,0.246,0.092,0.015,0.446,0.431,0.461;0,0,1
33,0.879,0.0,0.0,0.061,0.061,0.0,0.061,0.789,0.142;0,0,1
34,0.559,0.088,0.088,0.176,0.059,0.029,0.353,0.135,0.709;0,0,1
28,0.214,0.036,0.0,0.071,0.679,0.0,0.107,0.181,0.124;0,0,1
36,0.806,0.028,0.028,0.056,0.083,0.0,0.111,0.437,0.386;0,0,1
35,0.171,0.057,0.057,0.686,0.029,0.0,0.8,0.038,0.93;1,0,0
38,0.632,0.0,0.026,0.263,0.079,0.0,0.289,0.331,0.555;0,0,1
50,0.0,0.98,0.0,0.02,0.0,0.0,1.0,0.0,1.0;1,0,0
47,0.66,0.0,0.128,0.191,0.021,0.0,0.319,0.507,0.47;0,0,1
60,0.117,0.0,0.583,0.2,0.05,0.05,0.783,0.083,0.816;0,0,1
22,0.864,0.091,0.0,0.045,0.0,0.0,0.136,0.655,0.345;0,0,1
47,0.596,0.021,0.0,0.213,0.17,0.0,0.234,0.207,0.498;0,0,1
26,0.5,0.0,0.038,0.231,0.231,0.0,0.269,0.44,0.324;0,0,1
59,0.373,0.0,0.0,0.356,0.102,0.169,0.356,0.327,0.398;0,0,1
37,0.838,0.0,0.027,0.081,0.054,0.0,0.108,0.838,0.108;0,0,1
29,0.517,0.0,0.0,0.276,0.0,0.207,0.276,0.247,0.47;0,0,1
24,0.792,0.0,0.0,0.083,0.042,0.083,0.083,0.792,0.083;0,0,1
47,0.404,0.021,0.064,0.319,0.149,0.043,0.404,0.193,0.574;0,0,1
68,0.382,0.0,0.029,0.574,0.015,0.0,0.603,0.196,0.787;1,0,0
79,0.671,0.0,0.038,0.076,0.19,0.025,0.114,0.617,0.161;0,0,1
30,0.4,0.133,0.033,0.2,0.1,0.133,0.367,0.289,0.461;0,0,1
23,0.87,0.0,0.043,0.087,0.0,0.0,0.13,0.87,0.13;0,1,0
30,0.567,0.133,0.0,0.1,0.2,0.0,0.233,0.181,0.477;0,0,1
32,0.875,0.0,0.0,0.031,0.094,0.0,0.031,0.827,0.073;0,0,1
36,0.806,0.0,0.028,0.139,0.028,0.0,0.167,0.393,0.547;0,0,1
